corruption_levels,cross_margin
0.1,"(0.333597094504426,)"
0.1,"(0.05293001933390462,)"
0.1,"(0.42561249587435873,)"
0.1,"(-0.11787248710441511,)"
0.1,"(0.0582196857095374,)"
0.1,"(0.39481025863202507,)"
0.1,"(0.3817934961320178,)"
0.1,"(0.3487030699308631,)"
0.1,"(0.33032685029112485,)"
0.1,"(-0.015391671798990224,)"
0.1,"(-0.014792888622300883,)"
0.1,"(0.07006046903858032,)"
0.1,"(0.2902248451057665,)"
0.1,"(0.48973384459689134,)"
0.1,"(0.38499030689659963,)"
0.1,"(0.3330226399099255,)"
0.1,"(0.3259379034993537,)"
0.1,"(0.2657271047877319,)"
0.1,"(-0.26007785906414566,)"
0.1,"(0.013050942129100162,)"
0.1,"(0.20955793889204918,)"
0.1,"(0.11364689931079017,)"
0.1,"(0.3274175852891803,)"
0.1,"(0.28979969890547297,)"
0.1,"(0.32145465316802374,)"
0.1,"(0.3406341136394107,)"
0.1,"(0.11984065000299268,)"
0.1,"(0.06358065024755005,)"
0.1,"(0.1899496704915357,)"
0.1,"(0.31081377027689466,)"
0.1,"(0.46732522273314964,)"
0.1,"(0.23146249168237013,)"
0.1,"(0.31734235585959325,)"
0.1,"(-0.18222586608070607,)"
0.1,"(0.07700867795263545,)"
0.1,"(0.2576415915877454,)"
0.1,"(0.4197262259748478,)"
0.1,"(0.18343404873764346,)"
0.1,"(0.2806844340630115,)"
0.1,"(-0.1701972229239793,)"
0.1,"(0.5252851164859137,)"
0.1,"(0.1745818161924434,)"
0.1,"(0.322017406249361,)"
0.1,"(0.41605210529530856,)"
0.1,"(0.31833128365625735,)"
0.1,"(0.1363699279166435,)"
0.1,"(0.07701675753540659,)"
0.1,"(0.4289486425711935,)"
0.1,"(0.006366523846957805,)"
0.1,"(0.32155847013733957,)"
0.1,"(0.3534268163515575,)"
0.1,"(0.3062566490120986,)"
0.1,"(0.2066832415249738,)"
0.1,"(-0.12319577378900574,)"
0.1,"(0.4101934020247226,)"
0.1,"(0.2879920859171627,)"
0.1,"(0.37458373871157247,)"
0.1,"(0.32951582231865073,)"
0.1,"(0.5472658298637219,)"
0.1,"(0.5218199366630905,)"
0.1,"(0.19218128634898124,)"
0.1,"(0.3044083678202612,)"
0.1,"(0.39101332711815456,)"
0.1,"(0.34478928970669814,)"
0.1,"(0.23026675536222688,)"
0.1,"(0.2883510120872377,)"
0.1,"(0.36127163383058714,)"
0.1,"(0.21304641127489268,)"
0.1,"(0.2968523615273448,)"
0.1,"(0.12187234968396432,)"
0.1,"(0.42274077241383556,)"
0.1,"(-0.08119786905468056,)"
0.1,"(0.3936866612598277,)"
0.1,"(0.5019669281271111,)"
0.1,"(0.13820657459012015,)"
0.1,"(0.2877528206828893,)"
0.1,"(0.4683133583384331,)"
0.1,"(0.16947783756959728,)"
0.1,"(0.27793712681716287,)"
0.1,"(0.544456460905629,)"
0.1,"(0.349096224364261,)"
0.1,"(0.16580207476320677,)"
0.1,"(0.32066391532884403,)"
0.1,"(0.1563219312328832,)"
0.1,"(0.4296064109534658,)"
0.1,"(0.22234091512196177,)"
0.1,"(0.2758552844636698,)"
0.1,"(0.224732624180927,)"
0.1,"(0.3357778949443056,)"
0.1,"(0.43037930876883596,)"
0.1,"(0.3729279156249904,)"
0.1,"(0.3263902110248111,)"
0.1,"(0.38825514666086225,)"
0.1,"(0.42153552623410434,)"
0.1,"(-0.2410107913856294,)"
0.1,"(0.4578469631360324,)"
0.1,"(-0.15213935772799456,)"
0.1,"(0.33167514645599966,)"
0.1,"(0.3480551201720723,)"
0.1,"(0.4464698802528694,)"
0.1,"(0.3740200951018993,)"
0.1,"(0.437524735672751,)"
0.1,"(0.38785730450791905,)"
0.1,"(0.21602377221140404,)"
0.1,"(-0.32497118688753684,)"
0.1,"(0.08494395243593753,)"
0.1,"(0.192626506849263,)"
0.1,"(0.020537476456612695,)"
0.1,"(0.33118168344856536,)"
0.1,"(0.2498698620073672,)"
0.1,"(0.3907909995915925,)"
0.1,"(0.3860875160143837,)"
0.1,"(0.3598224511693172,)"
0.1,"(0.2258032108395251,)"
0.1,"(0.1758217208265194,)"
0.1,"(0.2662835667852001,)"
0.1,"(-0.22732085050256454,)"
0.1,"(0.12010812114606012,)"
0.1,"(0.3107570549858069,)"
0.1,"(0.3767408795959973,)"
0.1,"(-0.27343253698951525,)"
0.1,"(0.33037893882504127,)"
0.1,"(0.49002432897270887,)"
0.1,"(0.29469108818470935,)"
0.1,"(-0.2081869254216724,)"
0.1,"(0.4330584835581088,)"
0.1,"(0.3088559373058305,)"
0.1,"(-0.010461476501834125,)"
0.1,"(0.3507062496753694,)"
0.1,"(0.01809755843138882,)"
0.1,"(0.06709551534880381,)"
0.1,"(0.3943567403011162,)"
0.1,"(0.27758635088081796,)"
0.1,"(0.28988240874642063,)"
0.1,"(0.43058544971381124,)"
0.1,"(-0.013068122482752043,)"
0.1,"(0.24942869631151882,)"
0.1,"(0.4409513169079122,)"
0.1,"(0.20819249119179278,)"
0.1,"(0.2894754916986992,)"
0.1,"(0.2681665722396485,)"
0.1,"(0.5768258916528118,)"
0.1,"(-0.14953412536803087,)"
0.1,"(-0.10349793405210413,)"
0.1,"(-0.23337378492863572,)"
0.1,"(0.016565542306095755,)"
0.1,"(0.3633285158800858,)"
0.1,"(0.07933603370099034,)"
0.1,"(0.3799436526897176,)"
0.1,"(-0.056084074407292746,)"
0.1,"(0.4427380727054913,)"
0.1,"(0.08865074668377587,)"
0.1,"(0.40494822303529715,)"
0.1,"(0.05246518967318697,)"
0.1,"(0.2823126639946217,)"
0.1,"(0.3011104829633529,)"
0.1,"(0.5077875720612371,)"
0.1,"(-0.22787704549989382,)"
0.1,"(0.4547078522008057,)"
0.1,"(0.13662004500034747,)"
0.1,"(-0.062287152849306845,)"
0.1,"(0.19513100751343493,)"
0.1,"(0.2877528240925,)"
0.1,"(0.35302698122042137,)"
0.1,"(0.4022349929886673,)"
0.1,"(0.31343976544739693,)"
0.1,"(-0.1311370737217734,)"
0.1,"(-0.07988330735171364,)"
0.1,"(0.013102162681735195,)"
0.1,"(-0.28273453438251117,)"
0.1,"(0.5106195740575357,)"
0.1,"(0.2317967047845278,)"
0.1,"(0.19810823166579292,)"
0.1,"(0.311922312131521,)"
0.1,"(0.46730468935885155,)"
0.1,"(0.22812281611380317,)"
0.1,"(0.33410125017181114,)"
0.1,"(0.2488876527633432,)"
0.1,"(0.32563274302460365,)"
0.1,"(-0.09654886734465022,)"
0.1,"(0.3366076874078884,)"
0.1,"(0.03280928805775942,)"
0.1,"(0.37095893582421197,)"
0.1,"(0.21738150773416864,)"
0.1,"(-0.112783057261879,)"
0.1,"(0.4924727040401595,)"
0.1,"(0.211785529635125,)"
0.1,"(0.2760896516180129,)"
0.1,"(-0.046805118706662,)"
0.1,"(0.2781144184125179,)"
0.1,"(0.3859861399306459,)"
0.1,"(0.4658083538194567,)"
0.1,"(0.19893938975632489,)"
0.1,"(0.4470007009190907,)"
0.1,"(0.26846692213041967,)"
0.1,"(0.3113694331851805,)"
0.1,"(0.1452621207290389,)"
0.1,"(0.28319929313778747,)"
0.1,"(0.23827001030689426,)"
0.1,"(0.37105634121730857,)"
0.1,"(-0.18012301751839366,)"
0.1,"(-0.010169281171382629,)"
0.1,"(0.20183615629545576,)"
0.1,"(0.32328835199483413,)"
0.1,"(0.10711510346029635,)"
0.1,"(0.32253239781594845,)"
0.1,"(0.15211570940160232,)"
0.1,"(0.1842047286678969,)"
0.1,"(-0.1068372314799115,)"
0.1,"(0.28768427313711004,)"
0.1,"(0.4238705870254821,)"
0.1,"(-0.15104245195789082,)"
0.1,"(0.1417685898401629,)"
0.1,"(0.5210307441814753,)"
0.1,"(0.221219670265328,)"
0.1,"(-0.022496614504386652,)"
0.1,"(0.15502468427977162,)"
0.1,"(0.25105177660864214,)"
0.1,"(-0.02045540818067056,)"
0.1,"(0.3877111935225246,)"
0.1,"(0.3716251371558465,)"
0.1,"(-0.11101974724379286,)"
0.1,"(-0.296869774446839,)"
0.1,"(0.5773956200817288,)"
0.1,"(0.1786376846597008,)"
0.1,"(0.3270918185321585,)"
0.1,"(0.4154351257053812,)"
0.1,"(0.3342331249912148,)"
0.1,"(0.32282785162873007,)"
0.1,"(0.09384197066009978,)"
0.1,"(-0.06364772258301339,)"
0.1,"(0.37637256542303354,)"
0.1,"(0.2337573117203828,)"
0.1,"(0.49585208933856934,)"
0.1,"(0.38579453211925485,)"
0.1,"(0.4085133390571881,)"
0.1,"(-0.19739235878355896,)"
0.1,"(0.3263729664152939,)"
0.1,"(0.3220324167144331,)"
0.1,"(-0.09333388191945563,)"
0.1,"(-0.1912689353777044,)"
0.1,"(0.4821898531863738,)"
0.1,"(0.285332509023501,)"
0.1,"(0.30439289526742747,)"
0.1,"(0.3403368158253613,)"
0.1,"(0.30843204903022664,)"
0.1,"(-0.20361713136271112,)"
0.1,"(0.18931432003664792,)"
0.1,"(0.2795305728112579,)"
0.1,"(0.31710561077734284,)"
0.1,"(0.34761278344484525,)"
0.1,"(0.256648769795052,)"
0.1,"(-0.20381364161154816,)"
0.1,"(0.3722068295708178,)"
0.1,"(0.41201673591551347,)"
0.1,"(0.39830526482029777,)"
0.1,"(-0.552415720269509,)"
0.1,"(0.3269773406452887,)"
0.1,"(0.48469781268092704,)"
0.1,"(0.4955394116690306,)"
0.1,"(0.2878595943908071,)"
0.1,"(0.3309065423906755,)"
0.1,"(0.059468091780640324,)"
0.1,"(0.2989517922442097,)"
0.1,"(0.330336023962613,)"
0.1,"(-0.06915458321260068,)"
0.1,"(0.07539518614305556,)"
0.1,"(-0.2728195416099703,)"
0.1,"(0.14308771522660488,)"
0.1,"(0.40483595005237705,)"
0.1,"(0.4005391945953324,)"
0.1,"(0.19137028700070102,)"
0.1,"(0.28759423810492335,)"
0.1,"(0.409159942150971,)"
0.1,"(0.34728514358374507,)"
0.1,"(0.2983697638210459,)"
0.1,"(0.30669407067483095,)"
0.1,"(0.29994780285353345,)"
0.1,"(-0.30422269746747566,)"
0.1,"(0.13320629043465776,)"
0.1,"(0.2722498935101687,)"
0.1,"(-0.04745751103788993,)"
0.1,"(0.3740606863681162,)"
0.1,"(0.29736432435231447,)"
0.1,"(0.3693132636987086,)"
0.1,"(0.43788674047357024,)"
0.1,"(-0.308636326224778,)"
0.1,"(0.39532601143017077,)"
0.1,"(0.31895034483417506,)"
0.1,"(0.07818603580640614,)"
0.1,"(0.18498479917120011,)"
0.1,"(0.5127259700142708,)"
0.1,"(0.04575870293426703,)"
0.1,"(0.23626352424610064,)"
0.1,"(0.07249557272818447,)"
0.1,"(0.16334669377967176,)"
0.1,"(0.13882581363783045,)"
0.1,"(0.2814835531244363,)"
0.1,"(0.49780564917596537,)"
0.1,"(0.23269738165747916,)"
0.1,"(0.47351552757293913,)"
0.1,"(0.38598447056884644,)"
0.1,"(0.32669000902333106,)"
0.1,"(0.2712995881175504,)"
0.1,"(-0.1409659910439624,)"
0.1,"(-0.09893976245382455,)"
0.1,"(-0.06878525538925638,)"
0.1,"(-0.48453985076792144,)"
0.1,"(0.2877408479661874,)"
0.1,"(0.25210997649459355,)"
0.1,"(0.17028841011123155,)"
0.1,"(-0.15381493358198503,)"
0.1,"(0.20385926774001287,)"
0.1,"(0.40308044045531405,)"
0.1,"(0.3353027065135225,)"
0.1,"(0.44013669870452243,)"
0.1,"(0.3719930086706024,)"
0.1,"(0.20831285673083305,)"
0.1,"(0.14985372419956056,)"
0.1,"(-0.04399256708316912,)"
0.1,"(0.29932784907907584,)"
0.1,"(0.36375940706771775,)"
0.1,"(0.3204943230968785,)"
0.1,"(0.11677182659446905,)"
0.1,"(0.28820719529977484,)"
0.1,"(0.19525604704652702,)"
0.1,"(0.3278579882402071,)"
0.1,"(-0.4814869160000703,)"
0.1,"(0.3064565551270812,)"
0.1,"(0.5518079488552583,)"
0.1,"(0.4045806116423759,)"
0.1,"(0.2961682824192674,)"
0.1,"(0.08197008124851664,)"
0.1,"(0.08912409523235938,)"
0.1,"(0.2958016370133948,)"
0.1,"(0.28749009867172565,)"
0.1,"(-0.17890293989658798,)"
0.1,"(0.3060155920982155,)"
0.1,"(0.5062104006018872,)"
0.1,"(0.28771124572790696,)"
0.1,"(0.3859595617673478,)"
0.1,"(-0.2878677847000747,)"
0.1,"(-0.23939746501009887,)"
0.1,"(0.43842243662847435,)"
0.1,"(0.324820648087051,)"
0.1,"(0.026931811361591933,)"
0.1,"(0.3675545012892851,)"
0.1,"(0.2179845106960596,)"
0.1,"(-0.1677415599899546,)"
0.1,"(0.3738910343018915,)"
0.1,"(0.26282452850759014,)"
0.1,"(0.3294211623000052,)"
0.1,"(0.369407174258235,)"
0.1,"(0.3722657346166479,)"
0.1,"(0.22524063133164912,)"
0.1,"(0.47087298303156494,)"
0.1,"(0.2774274271658193,)"
0.1,"(0.5628842762438643,)"
0.25,"(0.0942755716220094,)"
0.25,"(-0.21939758119727,)"
0.25,"(0.040644148887014425,)"
0.25,"(0.2808726823226704,)"
0.25,"(0.3045470577021366,)"
0.25,"(0.22746627745484427,)"
0.25,"(-0.051130156848643596,)"
0.25,"(0.34506159970348355,)"
0.25,"(0.01897443857444612,)"
0.25,"(0.2073345141070434,)"
0.25,"(0.2317908060998685,)"
0.25,"(0.26562159249797174,)"
0.25,"(0.4006644186354483,)"
0.25,"(0.3016502938793184,)"
0.25,"(0.08212907789508954,)"
0.25,"(-0.02354658775634957,)"
0.25,"(-0.2950347814296615,)"
0.25,"(0.32284859520960985,)"
0.25,"(0.4408176540624637,)"
0.25,"(0.24629407326986524,)"
0.25,"(0.3115030604799325,)"
0.25,"(0.3688313419264319,)"
0.25,"(0.3019827580486537,)"
0.25,"(0.285385344493868,)"
0.25,"(0.3007666451919786,)"
0.25,"(0.308345335945584,)"
0.25,"(0.2924830068903688,)"
0.25,"(0.21235044980255896,)"
0.25,"(0.30409614786094,)"
0.25,"(-0.03711232625909759,)"
0.25,"(0.0546093152211436,)"
0.25,"(0.022850769869011234,)"
0.25,"(0.21364987859755985,)"
0.25,"(0.3039349778162174,)"
0.25,"(-0.01497239930588905,)"
0.25,"(0.27744280760801093,)"
0.25,"(0.17089415101270977,)"
0.25,"(0.3508579917187532,)"
0.25,"(0.36368908988831455,)"
0.25,"(0.1965088013523441,)"
0.25,"(-0.031426979193232125,)"
0.25,"(-0.2782386884928132,)"
0.25,"(0.27319522568973326,)"
0.25,"(-0.39181548815908473,)"
0.25,"(0.32133040829488446,)"
0.25,"(-0.13986042833690637,)"
0.25,"(0.19430493977284355,)"
0.25,"(0.07558733570686527,)"
0.25,"(0.43511094060853805,)"
0.25,"(0.3010912091319798,)"
0.25,"(0.2949270950516762,)"
0.25,"(0.07107180422051251,)"
0.25,"(-0.012933403095435114,)"
0.25,"(0.0038258846840131763,)"
0.25,"(0.19259591647302426,)"
0.25,"(0.061959689010560225,)"
0.25,"(-0.2757173137130147,)"
0.25,"(0.19270262916695435,)"
0.25,"(0.29485634096745295,)"
0.25,"(-0.0964781356412143,)"
0.25,"(0.07917200936066557,)"
0.25,"(-0.1783562369567346,)"
0.25,"(-0.1292812034144084,)"
0.25,"(0.43288556321016214,)"
0.25,"(0.29503475827967646,)"
0.25,"(0.2876571222693998,)"
0.25,"(0.03777298240409835,)"
0.25,"(0.30267971402238536,)"
0.25,"(0.3234457854404576,)"
0.25,"(0.14688813693648442,)"
0.25,"(0.3072547255978526,)"
0.25,"(0.14668223874428835,)"
0.25,"(-0.19392764182080496,)"
0.25,"(0.3540611201434147,)"
0.25,"(0.13906954044460854,)"
0.25,"(0.0434577202291623,)"
0.25,"(0.19412347314527217,)"
0.25,"(0.37337418173844295,)"
0.25,"(-0.1240896406692765,)"
0.25,"(0.10446420405113648,)"
0.25,"(0.05142074953838843,)"
0.25,"(0.21982746613046555,)"
0.25,"(0.003301612182705424,)"
0.25,"(0.3055088564862318,)"
0.25,"(0.29368656211454797,)"
0.25,"(0.30645179874384615,)"
0.25,"(0.23066968389394518,)"
0.25,"(-0.12448623413709703,)"
0.25,"(0.4005000080844772,)"
0.25,"(0.1882525284659563,)"
0.25,"(0.30358943614251743,)"
0.25,"(0.3512039067922449,)"
0.25,"(-0.06521983652196056,)"
0.25,"(0.3802870979957775,)"
0.25,"(0.1588996721126542,)"
0.25,"(0.2507575649478188,)"
0.25,"(0.3074491767536437,)"
0.25,"(0.29667445543493826,)"
0.25,"(0.18478837889439004,)"
0.25,"(-0.15097058401739452,)"
0.25,"(0.29264733254403547,)"
0.25,"(0.16961519653778487,)"
0.25,"(0.22750517318926475,)"
0.25,"(0.2577273206513055,)"
0.25,"(0.016442605335071747,)"
0.25,"(0.2353907120521108,)"
0.25,"(-0.08893274520231352,)"
0.25,"(0.3013422684106155,)"
0.25,"(0.37643563724504037,)"
0.25,"(0.10617237497462993,)"
0.25,"(0.2382672529651661,)"
0.25,"(0.3630709142682827,)"
0.25,"(0.18944228466976698,)"
0.25,"(0.18810086885670624,)"
0.25,"(0.42170128302398274,)"
0.25,"(0.2783167695913167,)"
0.25,"(0.3035270217728216,)"
0.25,"(0.35721604127299467,)"
0.25,"(-0.09841778986302438,)"
0.25,"(0.14663048425264652,)"
0.25,"(0.31314067873035517,)"
0.25,"(0.164277162525339,)"
0.25,"(0.35971315992550423,)"
0.25,"(0.3448224724383499,)"
0.25,"(0.30492706838888944,)"
0.25,"(0.26605958497932175,)"
0.25,"(0.017063111969649613,)"
0.25,"(0.30424293352876575,)"
0.25,"(0.30993470160102066,)"
0.25,"(0.320552211294749,)"
0.25,"(-0.20271908290651963,)"
0.25,"(-0.24957865726205405,)"
0.25,"(0.43013295917331545,)"
0.25,"(-0.15010086637016093,)"
0.25,"(0.3111640001070364,)"
0.25,"(0.2825798037301096,)"
0.25,"(0.390944638751375,)"
0.25,"(0.23749616277443197,)"
0.25,"(0.3132705821623434,)"
0.25,"(0.30987209899468277,)"
0.25,"(0.18483903697629478,)"
0.25,"(-0.31743977764854336,)"
0.25,"(0.07673328090717946,)"
0.25,"(0.010075247889473423,)"
0.25,"(0.2088762124564153,)"
0.25,"(0.3084896052593919,)"
0.25,"(0.3947490318010636,)"
0.25,"(-0.06121778398753205,)"
0.25,"(0.05624068217785884,)"
0.25,"(0.24135790998164122,)"
0.25,"(0.14757620046412678,)"
0.25,"(0.30193536352366906,)"
0.25,"(0.2509476610965896,)"
0.25,"(-0.2562105203132051,)"
0.25,"(0.13016561548554073,)"
0.25,"(0.19804502846541125,)"
0.25,"(0.22241557567711523,)"
0.25,"(-0.15885177288500285,)"
0.25,"(0.3512416703064746,)"
0.25,"(0.20476045606374269,)"
0.25,"(0.35609429585685665,)"
0.25,"(0.32998008895605213,)"
0.25,"(0.34158111155102383,)"
0.25,"(0.32961503989973345,)"
0.25,"(0.3177412148740697,)"
0.25,"(-0.0459844055999053,)"
0.25,"(-0.029139795847550058,)"
0.25,"(0.27967558582926083,)"
0.25,"(0.30916254077097105,)"
0.25,"(0.1605849413987958,)"
0.25,"(0.2497038469664413,)"
0.25,"(0.27648920014172146,)"
0.25,"(-0.14502111195032857,)"
0.25,"(0.35332108673795365,)"
0.25,"(0.009532987172440263,)"
0.25,"(0.23387181624565057,)"
0.25,"(0.33818117434930794,)"
0.25,"(0.22374412388496104,)"
0.25,"(0.3062745973965592,)"
0.25,"(-0.29506248469472485,)"
0.25,"(0.4372361900430699,)"
0.25,"(-0.14705675293873952,)"
0.25,"(-0.2946725810091631,)"
0.25,"(-0.22729165661448372,)"
0.25,"(0.02228669669542631,)"
0.25,"(0.28936054503578923,)"
0.25,"(0.1038012303067811,)"
0.25,"(0.4008610476764894,)"
0.25,"(-0.030067536804007776,)"
0.25,"(0.45062851165346685,)"
0.25,"(0.29880311469492776,)"
0.25,"(0.09148931636092993,)"
0.25,"(0.3013785881405995,)"
0.25,"(0.12513268008016015,)"
0.25,"(-0.08687508411666237,)"
0.25,"(0.05826678814609833,)"
0.25,"(0.15726477064307925,)"
0.25,"(0.351449501093901,)"
0.25,"(-0.1827743291373261,)"
0.25,"(0.3264932838148021,)"
0.25,"(0.15435860383548664,)"
0.25,"(-0.18205295129350096,)"
0.25,"(0.1579228591741914,)"
0.25,"(0.32375855054345953,)"
0.25,"(0.29958882111862994,)"
0.25,"(0.2890266703516515,)"
0.25,"(-0.1301864356297034,)"
0.25,"(0.3114186647764289,)"
0.25,"(0.3153183359317791,)"
0.25,"(-0.1331741199252544,)"
0.25,"(-0.10694150924112768,)"
0.25,"(0.4152252959158612,)"
0.25,"(0.1803603736961469,)"
0.25,"(-0.11672724948545139,)"
0.25,"(-0.2561087509782397,)"
0.25,"(0.3556850816762591,)"
0.25,"(-0.31496857244309623,)"
0.25,"(0.41272137408287746,)"
0.25,"(0.20033601614081312,)"
0.25,"(-0.013983610859557124,)"
0.25,"(0.30265164081097273,)"
0.25,"(0.14949014279483414,)"
0.25,"(0.2949258464531147,)"
0.25,"(-0.046079792597971604,)"
0.25,"(0.25898852163490615,)"
0.25,"(0.22539995046704148,)"
0.25,"(0.24908864683641713,)"
0.25,"(-0.10208598103376944,)"
0.25,"(0.34362667680993086,)"
0.25,"(0.4212995913698338,)"
0.25,"(-0.08231770137477926,)"
0.25,"(0.3547193857722992,)"
0.25,"(0.07773692124730665,)"
0.25,"(0.2666030938517017,)"
0.25,"(-0.024052056502897063,)"
0.25,"(0.22509762423929605,)"
0.25,"(0.43035550372077624,)"
0.25,"(0.34629976467309403,)"
0.25,"(0.22714271263668662,)"
0.25,"(0.2975810235030434,)"
0.25,"(0.29500633522026193,)"
0.25,"(0.3053092285317849,)"
0.25,"(0.117931601682955,)"
0.25,"(-0.018989425623016497,)"
0.25,"(0.22982786130679447,)"
0.25,"(0.08894523444273064,)"
0.25,"(0.21474341517708861,)"
0.25,"(-0.16577261400481183,)"
0.25,"(0.1822250214637265,)"
0.25,"(0.22937224403366477,)"
0.25,"(0.13648520721947427,)"
0.25,"(0.3153458960811359,)"
0.25,"(0.2842112869446438,)"
0.25,"(-0.2918876754057001,)"
0.25,"(0.07922840836095536,)"
0.25,"(0.17183837671392496,)"
0.25,"(0.26715224222183664,)"
0.25,"(0.1628607953279295,)"
0.25,"(-0.037970821944531184,)"
0.25,"(0.4190065825105708,)"
0.25,"(0.3199087442264309,)"
0.25,"(0.1116649975444158,)"
0.25,"(0.39934518792771534,)"
0.25,"(-0.001975017456491221,)"
0.25,"(0.2061146919269964,)"
0.25,"(0.07901512583121281,)"
0.25,"(0.30861583046728547,)"
0.25,"(0.3938990696262705,)"
0.25,"(-0.07888440456931911,)"
0.25,"(0.3804556470506185,)"
0.25,"(-0.26097951635602623,)"
0.25,"(0.4409643597933245,)"
0.25,"(0.4358258128629017,)"
0.25,"(0.1946867162268459,)"
0.25,"(0.2673086056861548,)"
0.25,"(0.06707005915670174,)"
0.25,"(-0.07990954114802404,)"
0.25,"(0.1368141516852114,)"
0.25,"(0.29772010919068015,)"
0.25,"(0.40182605635449287,)"
0.25,"(-0.36084294290698665,)"
0.25,"(0.13848916501516523,)"
0.25,"(0.2807744278416259,)"
0.25,"(0.3074654498289992,)"
0.25,"(0.2597781169461779,)"
0.25,"(-0.15595241880932678,)"
0.25,"(0.2036045403546011,)"
0.25,"(0.28479309253487445,)"
0.25,"(-0.04014128746688824,)"
0.25,"(-0.1511177003653336,)"
0.25,"(0.3529382609413085,)"
0.25,"(0.17160837329002882,)"
0.25,"(0.27277889368316627,)"
0.25,"(0.006050290734711064,)"
0.25,"(0.2531548327685762,)"
0.25,"(0.2773611732267945,)"
0.25,"(0.3318146869181682,)"
0.25,"(0.2585283572717316,)"
0.25,"(0.009357675319441984,)"
0.25,"(0.2823610407396848,)"
0.25,"(0.22121383420408308,)"
0.25,"(-0.1799171935323702,)"
0.25,"(0.3051216845642101,)"
0.25,"(0.40764080412402487,)"
0.25,"(0.30123238531342705,)"
0.25,"(0.23394975225589004,)"
0.25,"(0.4258773235910444,)"
0.25,"(0.3775137172847606,)"
0.25,"(0.33634015704537606,)"
0.25,"(0.07975742067431185,)"
0.25,"(0.09666703305976038,)"
0.25,"(-0.24710381020956526,)"
0.25,"(0.16174466205960322,)"
0.25,"(-0.24112090792303828,)"
0.25,"(-0.1122320380037054,)"
0.25,"(-0.32616940198970207,)"
0.25,"(0.31346959668824337,)"
0.25,"(0.23934309333942477,)"
0.25,"(0.4190451128402926,)"
0.25,"(0.3857015683089613,)"
0.25,"(0.31470006457279504,)"
0.25,"(0.31300505160968667,)"
0.25,"(0.286998499842321,)"
0.25,"(-0.29626174253005205,)"
0.25,"(0.08052061059410241,)"
0.25,"(0.11343646377980682,)"
0.25,"(0.30561441113378257,)"
0.25,"(-0.02037140776591527,)"
0.25,"(0.2668380877892039,)"
0.25,"(0.13605540480675526,)"
0.25,"(0.2972406451059329,)"
0.25,"(0.014335271614709636,)"
0.25,"(0.17593876609620215,)"
0.25,"(-0.1543117561433377,)"
0.25,"(0.19006494428941678,)"
0.25,"(0.08787498212112421,)"
0.25,"(0.2106545191886578,)"
0.25,"(-0.2218241351763359,)"
0.25,"(0.1156047038836472,)"
0.25,"(0.25688118754889033,)"
0.25,"(0.4176622539417097,)"
0.25,"(0.26110582991721804,)"
0.25,"(0.2948390812454353,)"
0.25,"(0.3716301438460151,)"
0.25,"(0.24111259931676302,)"
0.25,"(0.04483171219296506,)"
0.25,"(0.15824811942346215,)"
0.25,"(-0.1541806861497998,)"
0.25,"(-0.13085766617601052,)"
0.25,"(-0.3546357032421538,)"
0.25,"(0.2329904464793201,)"
0.25,"(0.09899503963236785,)"
0.25,"(0.23496847745515126,)"
0.25,"(0.16132195224884108,)"
0.25,"(0.08387458245788268,)"
0.25,"(0.3118650903996042,)"
0.25,"(0.2021090487414203,)"
0.25,"(0.33098091358339615,)"
0.25,"(0.2782666712325178,)"
0.25,"(0.2953163510120013,)"
0.25,"(-0.07081280129664129,)"
0.25,"(0.23562658864275587,)"
0.25,"(0.08224572312209669,)"
0.25,"(-0.02721931441660621,)"
0.25,"(0.2598793646426506,)"
0.25,"(0.12621792248675937,)"
0.25,"(0.23689083384493262,)"
0.25,"(0.20606358984991088,)"
0.25,"(0.22084448701826379,)"
0.25,"(0.22873577480671753,)"
0.25,"(-0.0948652951186097,)"
0.25,"(0.34241189941151806,)"
0.25,"(-0.379002542792048,)"
0.25,"(0.46042197958500913,)"
0.25,"(0.31253389442558227,)"
0.25,"(0.3326923487771692,)"
0.25,"(0.0998846985655994,)"
0.25,"(0.15312440850508657,)"
0.25,"(0.25659001010792176,)"
0.25,"(0.29981470767215956,)"
0.25,"(-0.021744323998681283,)"
0.25,"(-0.07321225121528316,)"
0.25,"(0.28797088618928335,)"
0.25,"(-0.26341263268132614,)"
0.25,"(-0.246169106968526,)"
0.25,"(0.3490771929143024,)"
0.25,"(0.27840498766717675,)"
0.25,"(0.0937359075238603,)"
0.25,"(0.08200940661163528,)"
0.25,"(0.39003368557852713,)"
0.25,"(0.22014872410829348,)"
0.25,"(0.07647052681076688,)"
0.25,"(0.29505282036286257,)"
0.25,"(0.03671177753214484,)"
0.25,"(0.2329306498456685,)"
0.25,"(0.4246983647133723,)"
0.25,"(0.3009486509139728,)"
0.25,"(0.19364603537736175,)"
0.25,"(0.43922109076014276,)"
0.25,"(-0.13177218851319344,)"
0.25,"(0.3122625737537537,)"
0.25,"(0.030232112836993934,)"
0.25,"(0.2691383899256789,)"
0.25,"(-0.03005610105904489,)"
0.25,"(0.3354648058250423,)"
0.25,"(0.37104706126768755,)"
0.25,"(-0.3041522129005934,)"
0.25,"(0.3581323990597827,)"
0.25,"(0.38487679699733063,)"
0.25,"(-0.07796151641105142,)"
0.25,"(0.18237069796946526,)"
0.25,"(0.28335140656173763,)"
