corruption_levels,cross_margin
0.0,"(1.0532249550402737,)"
0.0,"(-1.0389348486492538,)"
0.0,"(1.126721763108082,)"
0.0,"(1.1157928655798288,)"
0.0,"(1.0927037963844901,)"
0.0,"(1.1217909555155987,)"
0.0,"(1.1305947698353802,)"
0.0,"(-1.0308091799461885,)"
0.0,"(1.0865759979602707,)"
0.0,"(1.1109207716945757,)"
0.0,"(-0.7631340102676591,)"
0.0,"(-1.2367244934167492,)"
0.1,"(25.69169255032183,)"
0.1,"(25.685340450260757,)"
0.1,"(25.686823771749363,)"
0.1,"(-25.706916343847414,)"
0.1,"(25.69169255032183,)"
0.1,"(25.68904480663707,)"
0.1,"(25.68763080938967,)"
0.1,"(-25.689296394661252,)"
0.1,"(-25.696925372046792,)"
0.1,"(25.684095847324063,)"
0.1,"(25.74128226004612,)"
0.1,"(25.687798305322612,)"
0.1,"(25.70329054406755,)"
0.1,"(25.802666289384383,)"
0.1,"(25.711784779236456,)"
0.1,"(-25.712607630443937,)"
0.1,"(-25.69854686771997,)"
0.1,"(25.698122311852135,)"
0.1,"(25.701283382144954,)"
0.1,"(25.695245557918533,)"
0.1,"(-25.684269156173634,)"
0.1,"(25.689763148832583,)"
0.1,"(25.700432211590815,)"
0.1,"(25.701283382144954,)"
0.1,"(25.688159856657336,)"
0.1,"(-25.696028952639224,)"
0.1,"(-25.683195694535424,)"
0.1,"(25.68808673367927,)"
0.1,"(-25.623803163547414,)"
0.1,"(25.6819918332043,)"
0.1,"(-25.68679994220367,)"
0.1,"(-25.691809289926372,)"
0.1,"(-25.69340614625718,)"
0.1,"(25.69860913113527,)"
0.1,"(25.731505364385246,)"
0.1,"(25.731505364385246,)"
0.1,"(25.6922079869011,)"
0.1,"(-25.700846778107195,)"
0.1,"(25.69457769406302,)"
0.1,"(25.697431483847712,)"
0.1,"(25.695814361432195,)"
0.1,"(25.700991950846277,)"
0.1,"(25.696614549449652,)"
0.1,"(25.68605885414624,)"
0.1,"(25.689553195712943,)"
0.1,"(-25.691548975623064,)"
0.1,"(-25.69377874308761,)"
0.1,"(25.732136463203503,)"
0.1,"(-25.716100702650976,)"
0.1,"(25.740473498365507,)"
0.1,"(25.683816625788104,)"
0.1,"(-25.685125470136814,)"
0.1,"(25.694624850284786,)"
0.1,"(-25.689740400823386,)"
0.1,"(25.68380775100211,)"
0.1,"(25.68366927440735,)"
0.1,"(-25.691022775606747,)"
0.1,"(25.686118712060047,)"
0.1,"(25.685400325555005,)"
0.1,"(25.69783346397256,)"
0.1,"(25.699195924698532,)"
0.1,"(-25.683313162720772,)"
0.1,"(25.69495965367126,)"
0.1,"(25.696550962022293,)"
0.1,"(25.70095872117262,)"
0.1,"(25.707548287195806,)"
0.1,"(25.682370878355535,)"
0.1,"(-25.688780484751216,)"
0.1,"(25.691264659895634,)"
0.1,"(25.717131250661012,)"
0.1,"(25.69720287239469,)"
0.1,"(25.74463508879248,)"
0.1,"(-25.688780484751216,)"
0.1,"(25.688175697725267,)"
0.1,"(25.703275372867857,)"
0.1,"(25.68502395151199,)"
0.1,"(25.69983979555415,)"
0.1,"(25.698100483540028,)"
0.1,"(-25.698028502747384,)"
0.1,"(-25.6864296272302,)"
0.1,"(-25.688963648169523,)"
0.1,"(-25.698028502747384,)"
0.1,"(25.68990229767966,)"
0.1,"(25.68990229767966,)"
0.1,"(25.71472418780585,)"
0.1,"(25.683383509380384,)"
0.1,"(-25.697550477939973,)"
0.1,"(25.74937684024619,)"
0.1,"(25.69631670622063,)"
0.1,"(25.68674833615731,)"
0.1,"(25.687256012894586,)"
0.1,"(-25.69442376469414,)"
0.1,"(25.69631670622063,)"
0.1,"(-25.69098223842375,)"
0.1,"(-25.697032330844735,)"
0.1,"(-25.684779945761154,)"
0.1,"(-25.684350751237243,)"
0.1,"(25.691914363878425,)"
0.1,"(-25.684779945761154,)"
0.1,"(25.700393812884318,)"
0.1,"(25.69088724464846,)"
0.1,"(25.70114474848659,)"
0.1,"(25.700797683908498,)"
0.1,"(25.69045877550177,)"
0.1,"(25.729388814392337,)"
0.1,"(25.706312501676557,)"
0.1,"(-25.684275536585982,)"
0.1,"(-25.692724777364745,)"
0.1,"(25.698122551769753,)"
0.1,"(25.686782713902584,)"
0.1,"(25.688704636780002,)"
0.1,"(25.691442275729678,)"
0.1,"(25.698122551769753,)"
0.1,"(-25.687214705300363,)"
0.1,"(25.695586344030374,)"
0.1,"(-25.687214705300363,)"
0.1,"(25.73356720562246,)"
0.1,"(25.69030855222599,)"
0.1,"(25.700993453280553,)"
0.1,"(-25.686217015251792,)"
0.1,"(25.71224688566273,)"
0.1,"(25.693879806525352,)"
0.1,"(25.69860149379679,)"
0.1,"(25.703100987569854,)"
0.1,"(25.69860149379679,)"
0.1,"(25.703100987569854,)"
0.1,"(-25.684926297992323,)"
0.1,"(25.70059031980243,)"
0.1,"(25.700680387827475,)"
0.1,"(-25.685850524672407,)"
0.1,"(25.7018414662656,)"
0.1,"(25.690137242440976,)"
0.1,"(25.686836645954525,)"
0.1,"(-25.683047503980305,)"
0.1,"(25.71184059469261,)"
0.1,"(-25.70133862126285,)"
0.1,"(-25.70133862126285,)"
0.1,"(-25.687251560032845,)"
0.1,"(25.683111863240157,)"
0.1,"(25.690848742511676,)"
0.1,"(25.69293104766376,)"
0.1,"(25.698538102047582,)"
0.1,"(25.698538102047582,)"
0.1,"(25.69087421095499,)"
0.1,"(25.683284295310454,)"
0.1,"(-25.684814536642964,)"
0.1,"(25.70326615939171,)"
0.1,"(25.69213339943655,)"
0.1,"(25.699539357806003,)"
0.1,"(25.702631938274752,)"
0.1,"(25.71228386368788,)"
0.1,"(-25.68714084770515,)"
0.1,"(25.707774319005637,)"
0.1,"(25.693719616793,)"
0.1,"(25.693719616793,)"
0.1,"(25.705859698458916,)"
0.1,"(25.68437840379512,)"
0.1,"(-25.710302137980012,)"
0.1,"(-25.700813415508925,)"
0.1,"(25.692658050444845,)"
0.1,"(4.358986108389223,)"
0.1,"(4.355910276858588,)"
0.1,"(4.356122113079907,)"
0.1,"(-4.362523287086392,)"
0.1,"(4.358986108389223,)"
0.1,"(4.356891232356121,)"
0.1,"(-4.366625621740034,)"
0.1,"(-4.357945589338928,)"
0.1,"(4.408598336932104,)"
0.1,"(4.355297311110347,)"
0.1,"(4.408598336932104,)"
0.1,"(4.368673438639567,)"
0.1,"(4.194019176068375,)"
0.1,"(4.181325326659491,)"
0.1,"(-4.37376333745191,)"
0.1,"(4.359196105623197,)"
0.1,"(4.357590044547672,)"
0.1,"(-4.366286097959493,)"
0.1,"(4.3678517760577,)"
0.1,"(4.361740746454518,)"
0.1,"(4.3594525706053995,)"
0.1,"(4.359520369038226,)"
0.1,"(4.361740746454518,)"
0.1,"(4.359136724416706,)"
0.1,"(4.35967257090521,)"
0.1,"(4.3589396580377615,)"
0.1,"(-4.22298146056578,)"
0.1,"(4.355797457414551,)"
0.1,"(-4.358783341451888,)"
0.1,"(-4.358548279631666,)"
0.1,"(4.400639785867891,)"
0.1,"(4.400639785867891,)"
0.1,"(4.358155071000169,)"
0.1,"(4.3622602919446205,)"
0.1,"(4.24298649233693,)"
0.1,"(4.3676737832704315,)"
0.1,"(4.362295171254968,)"
0.1,"(4.358827710459319,)"
0.1,"(4.359610909603605,)"
0.1,"(4.373838414047053,)"
0.1,"(-4.361811199611258,)"
0.1,"(4.382697251857665,)"
0.1,"(-4.389240684878771,)"
0.1,"(4.357073606524657,)"
0.1,"(4.390131062045067,)"
0.1,"(4.262554729920829,)"
0.1,"(4.354669084175499,)"
0.1,"(-4.355308889780154,)"
0.1,"(4.358377486235381,)"
0.1,"(4.367124706051037,)"
0.1,"(-4.357204432964369,)"
0.1,"(4.357104297960413,)"
0.1,"(4.363512294177836,)"
0.1,"(4.363512294177836,)"
0.1,"(4.357881058570369,)"
0.1,"(4.366968292700742,)"
0.1,"(4.375598836345298,)"
0.1,"(-4.358389971578567,)"
0.1,"(-4.358042395486582,)"
0.1,"(4.356742629994531,)"
0.1,"(4.356077836853143,)"
0.1,"(4.3649861388015925,)"
0.1,"(4.357831889026533,)"
0.1,"(4.357831889026533,)"
0.1,"(-4.362203744812986,)"
0.1,"(4.356943857565696,)"
0.1,"(4.360253880292796,)"
0.1,"(4.330594396006656,)"
0.1,"(4.36037767668419,)"
0.1,"(4.360165791878346,)"
0.1,"(-4.374624800780098,)"
0.1,"(4.3557131795769255,)"
0.1,"(4.357610135729057,)"
0.1,"(4.360472148529475,)"
0.1,"(4.3579384031221515,)"
0.1,"(-4.3611706751111585,)"
0.1,"(4.358626272675333,)"
0.1,"(4.357610135729057,)"
0.1,"(4.353771189499496,)"
0.1,"(-4.235259364287382,)"
0.1,"(-4.360323240197544,)"
0.1,"(-4.357460017403272,)"
0.1,"(-4.360323240197544,)"
0.1,"(4.357129066022671,)"
0.1,"(4.358344224405013,)"
0.1,"(4.357129066022671,)"
0.1,"(4.3216545364663554,)"
0.1,"(4.354822810027395,)"
0.1,"(-4.368813204097959,)"
0.1,"(4.35871626055974,)"
0.1,"(4.359013032655435,)"
0.1,"(4.357850383660726,)"
0.1,"(-4.35902425451836,)"
0.1,"(-4.357604509944248,)"
0.1,"(4.3572201162670545,)"
0.1,"(-4.355054494313141,)"
0.1,"(4.3582451961406745,)"
0.1,"(4.361084815208076,)"
0.1,"(4.359493510723073,)"
0.1,"(-4.358667186827356,)"
0.1,"(4.362501088714018,)"
0.1,"(4.3833704906963815,)"
0.1,"(4.36418182144913,)"
0.1,"(4.36418182144913,)"
0.1,"(-4.362128717202582,)"
0.1,"(-4.358714263843818,)"
0.1,"(4.357693052499727,)"
0.1,"(4.3552597382354294,)"
0.1,"(4.3577483768996235,)"
0.1,"(4.36005283354028,)"
0.1,"(-4.201219046424729,)"
0.1,"(-4.201219046424729,)"
0.1,"(4.378200050087507,)"
0.1,"(4.375439119716629,)"
0.1,"(4.3601278574755655,)"
0.1,"(-4.3582089650897515,)"
0.1,"(-4.356243321392431,)"
0.1,"(-4.357108559997611,)"
0.1,"(4.359110041075058,)"
0.1,"(4.372168010135068,)"
0.1,"(4.372168010135068,)"
0.1,"(4.359673350713054,)"
0.1,"(4.3733093573611095,)"
0.1,"(4.359673350713054,)"
0.1,"(4.3733093573611095,)"
0.1,"(4.360609722575343,)"
0.1,"(-4.358691205918706,)"
0.1,"(4.355277499315486,)"
0.1,"(4.360737629247191,)"
0.1,"(4.315551636876001,)"
0.1,"(4.335751418623038,)"
0.1,"(4.358602891319083,)"
0.1,"(4.367101499632415,)"
0.1,"(4.358300027799824,)"
0.1,"(-4.362136904277353,)"
0.1,"(4.343214042616062,)"
0.1,"(-4.360464085742223,)"
0.1,"(4.357899319617572,)"
0.1,"(4.3548066254902915,)"
0.1,"(4.357899319617572,)"
0.1,"(-4.354596930810615,)"
0.1,"(4.361934331289749,)"
0.1,"(4.361105324879217,)"
0.1,"(4.361105324879217,)"
0.1,"(4.354573619992645,)"
0.1,"(4.3569947797614486,)"
0.1,"(4.355554133488568,)"
0.1,"(-4.356554493096921,)"
0.1,"(4.370725681831194,)"
0.1,"(4.357049004094493,)"
0.1,"(4.358324442921093,)"
0.1,"(4.371224628628252,)"
0.1,"(4.3777250692975445,)"
0.1,"(-4.359718475910627,)"
0.1,"(4.383820397778693,)"
0.1,"(4.358271995256552,)"
0.1,"(4.358271995256552,)"
0.1,"(4.355767945050509,)"
0.1,"(-4.325657577297307,)"
0.1,"(4.3810164033528025,)"
0.1,"(42.92067044051625,)"
0.1,"(-42.938306009046215,)"
0.1,"(42.904825188642505,)"
0.1,"(-42.929731507495646,)"
0.1,"(-42.91465150496513,)"
0.1,"(42.927086334533705,)"
0.1,"(42.93148853947589,)"
0.1,"(42.916437936832395,)"
0.1,"(42.926504313068875,)"
0.1,"(42.94552461309235,)"
0.1,"(-42.88597300438792,)"
0.1,"(42.93358415343274,)"
0.1,"(42.90315303044653,)"
0.1,"(-42.948202251753195,)"
0.1,"(-42.92790593872404,)"
0.1,"(42.94572760133583,)"
0.1,"(42.90771450185056,)"
0.1,"(-42.91911349079093,)"
0.1,"(42.91159975438871,)"
0.1,"(42.91857524061619,)"
0.1,"(-42.91802491256917,)"
0.1,"(42.92556881892841,)"
0.1,"(-42.91894957197914,)"
0.1,"(42.90512736856119,)"
0.1,"(-42.90902867940834,)"
0.1,"(-42.90879425261634,)"
0.1,"(42.98805974436368,)"
0.1,"(42.950797651809836,)"
0.1,"(42.950797651809836,)"
0.1,"(42.91453102649087,)"
0.1,"(-42.912687697367645,)"
0.1,"(42.906068513615,)"
0.1,"(42.932468421676504,)"
0.1,"(42.91761272468574,)"
0.1,"(42.92150116810352,)"
0.1,"(42.919225570645175,)"
0.1,"(42.91993587925046,)"
0.1,"(-42.91872272033136,)"
0.1,"(-42.92353730220028,)"
0.1,"(42.89761703305527,)"
0.1,"(-42.967632301778714,)"
0.1,"(42.936894884793816,)"
0.1,"(42.921932106626926,)"
0.1,"(42.90694023061601,)"
0.1,"(42.91598032341888,)"
0.1,"(-42.90421460117725,)"
0.1,"(42.919995607715855,)"
0.1,"(42.90407005215201,)"
0.1,"(42.9132595190025,)"
0.1,"(42.90499136802159,)"
0.1,"(42.92838495676759,)"
0.1,"(42.91568121964702,)"
0.1,"(-42.908420568540016,)"
0.1,"(42.9234626381677,)"
0.1,"(42.91990132208182,)"
0.1,"(42.9080935208041,)"
0.1,"(42.861263160034426,)"
0.1,"(42.92116298558479,)"
0.1,"(42.92116298558479,)"
0.1,"(42.910599518023865,)"
0.1,"(42.917752440993134,)"
0.1,"(42.927579404305874,)"
0.1,"(42.944186172510385,)"
0.1,"(42.92638334238539,)"
0.1,"(42.927044246893416,)"
0.1,"(-42.947704249042296,)"
0.1,"(-42.84826203941381,)"
0.1,"(42.90410791669285,)"
0.1,"(42.78558807696018,)"
0.1,"(42.91631426888622,)"
0.1,"(42.92857344786389,)"
0.1,"(-42.84826203941381,)"
0.1,"(42.85747591374013,)"
0.1,"(42.90410791669285,)"
0.1,"(42.916190426974296,)"
0.1,"(-42.85657753939432,)"
0.1,"(42.91269415513069,)"
0.1,"(42.91685237840631,)"
0.1,"(42.92563465045044,)"
0.1,"(-42.90903307518386,)"
0.1,"(-42.90727394766706,)"
0.1,"(-42.90903307518386,)"
0.1,"(42.90560549292933,)"
0.1,"(42.906521318738434,)"
0.1,"(42.90560549292933,)"
0.1,"(42.96409914974478,)"
0.1,"(42.90915843005656,)"
0.1,"(-42.924391441533416,)"
0.1,"(42.90886125204387,)"
0.1,"(42.91689079970336,)"
0.1,"(-42.92374730714859,)"
0.1,"(42.90886125204387,)"
0.1,"(-42.91934899988803,)"
0.1,"(-42.90591533478228,)"
0.1,"(-42.911358212221096,)"
0.1,"(-42.91003568646938,)"
0.1,"(-42.91672606744314,)"
0.1,"(-42.91003568646938,)"
0.1,"(42.924808005850586,)"
0.1,"(42.93263742090162,)"
0.1,"(42.92253797015234,)"
0.1,"(42.969914929095445,)"
0.1,"(42.97125223487068,)"
0.1,"(-42.91136392978754,)"
0.1,"(42.91789055612261,)"
0.1,"(42.9118098198052,)"
0.1,"(42.92187991411974,)"
0.1,"(42.92187991411974,)"
0.1,"(-42.91187550261295,)"
0.1,"(-42.91240684259921,)"
0.1,"(42.90727808649925,)"
0.1,"(42.908261217380215,)"
0.1,"(42.90702442018859,)"
0.1,"(42.92686462486271,)"
0.1,"(42.93139176527373,)"
0.1,"(42.90727808649925,)"
0.1,"(42.92689933037064,)"
0.1,"(42.920837025410016,)"
0.1,"(-42.90589552003677,)"
0.1,"(-42.92848068400408,)"
0.1,"(-42.90311023310862,)"
0.1,"(42.92650489717935,)"
0.1,"(42.945055106015396,)"
0.1,"(42.904045639941906,)"
0.1,"(42.90423744253485,)"
0.1,"(42.904045639941906,)"
0.1,"(42.90423744253485,)"
0.1,"(42.91284211077782,)"
0.1,"(42.93069597591672,)"
0.1,"(-42.90274511585049,)"
0.1,"(42.91392974683731,)"
0.1,"(42.919455518260044,)"
0.1,"(42.906204659579295,)"
0.1,"(-42.912450260505885,)"
0.1,"(42.934999144363594,)"
0.1,"(42.94816395092289,)"
0.1,"(-42.91575479344049,)"
0.1,"(-42.91575479344049,)"
0.1,"(-42.93097947397444,)"
0.1,"(42.90483161249196,)"
0.1,"(42.90339386902783,)"
0.1,"(42.90483161249196,)"
0.1,"(-42.910731045608614,)"
0.1,"(42.920638413390805,)"
0.1,"(42.90815355165834,)"
0.1,"(42.90815355165834,)"
0.1,"(42.90302473894159,)"
0.1,"(42.9032178327897,)"
0.1,"(42.90395231734984,)"
0.1,"(-42.90313809819461,)"
0.1,"(42.910686569102666,)"
0.1,"(42.91756628696638,)"
0.1,"(42.9377676348803,)"
0.1,"(42.93871664624239,)"
0.1,"(42.97322654256201,)"
0.1,"(42.906250558584794,)"
0.1,"(42.945039746135805,)"
0.1,"(42.92245381270959,)"
0.1,"(-42.941622422613555,)"
0.1,"(42.95960538792621,)"
0.1,"(2.838033021856845,)"
0.1,"(2.8415041329058837,)"
0.1,"(2.8385415848096818,)"
0.1,"(2.838033021856845,)"
0.1,"(2.8371263806975584,)"
0.1,"(2.8374674357894163,)"
0.1,"(2.8419161310214225,)"
0.1,"(2.833039898099231,)"
0.1,"(2.8419161310214225,)"
0.1,"(2.719297685243823,)"
0.1,"(2.8390364728919213,)"
0.1,"(2.8409269021403705,)"
0.1,"(-2.840254616757063,)"
0.1,"(2.8371710515789643,)"
0.1,"(-2.786710290424599,)"
0.1,"(-2.8460765108642065,)"
0.1,"(2.8445987480988912,)"
0.1,"(2.834290785083564,)"
0.1,"(-2.8310345363786658,)"
0.1,"(2.836980755138236,)"
0.1,"(2.834290785083564,)"
0.1,"(2.8354748088317816,)"
0.1,"(-2.8384315103544355,)"
0.1,"(2.8054891601191927,)"
0.1,"(-2.8046390056528825,)"
0.1,"(2.8452691689787066,)"
0.1,"(-2.8383239515641634,)"
0.1,"(-2.8364914827385106,)"
0.1,"(-2.8376058401292665,)"
0.1,"(-2.83747809738061,)"
0.1,"(2.805372100049393,)"
0.1,"(2.8309872299073264,)"
0.1,"(-2.8370516603842657,)"
0.1,"(2.8381320278890487,)"
0.1,"(2.3706630893577034,)"
0.1,"(2.8465854184751254,)"
0.1,"(2.8367185567875333,)"
0.1,"(2.8387921775909497,)"
0.1,"(-2.831174254708442,)"
0.1,"(-2.832636335382788,)"
0.1,"(-2.8355123519333385,)"
0.1,"(2.841479214399738,)"
0.1,"(2.8328797686221296,)"
0.1,"(2.838408640374103,)"
0.1,"(2.838546044217603,)"
0.1,"(2.835351621170529,)"
0.1,"(2.8457524609724376,)"
0.1,"(-2.8377380015314224,)"
0.1,"(2.8297331335461817,)"
0.1,"(2.8215123156742203,)"
0.1,"(2.8215123156742203,)"
0.1,"(2.8367190725566336,)"
0.1,"(2.8225672574962277,)"
0.1,"(2.8436136831757537,)"
0.1,"(-2.8367048269014314,)"
0.1,"(-2.837466365803114,)"
0.1,"(2.838791882259253,)"
0.1,"(2.832663061864818,)"
0.1,"(2.8116615442549953,)"
0.1,"(2.8376607554224,)"
0.1,"(2.8376607554224,)"
0.1,"(-2.8067209313470616,)"
0.1,"(2.809379962216224,)"
0.1,"(2.839188391287916,)"
0.1,"(2.8457981908419105,)"
0.1,"(-2.8162182438656655,)"
0.1,"(2.818266806808503,)"
0.1,"(-2.7989569067880176,)"
0.1,"(2.837665633280084,)"
0.1,"(2.8074659307338186,)"
0.1,"(2.8400646375903262,)"
0.1,"(2.7930600818922184,)"
0.1,"(2.837665633280084,)"
0.1,"(-2.3598413017390176,)"
0.1,"(2.81884046517628,)"
0.1,"(2.8371283346334986,)"
0.1,"(2.8406694845956424,)"
0.1,"(-2.8337581419016966,)"
0.1,"(-2.8392574698459083,)"
0.1,"(-2.8364805929357315,)"
0.1,"(-2.8337581419016966,)"
0.1,"(2.8379965692363416,)"
0.1,"(2.836978478267598,)"
0.1,"(2.7333785603590086,)"
0.1,"(2.8336807300003906,)"
0.1,"(2.838217781157471,)"
0.1,"(2.8433310755350596,)"
0.1,"(2.8450127163454573,)"
0.1,"(-2.8148983123802775,)"
0.1,"(2.8383637094577545,)"
0.1,"(-2.8362840367315507,)"
0.1,"(-2.8368432478588095,)"
0.1,"(-2.837593841476222,)"
0.1,"(-2.8401409577147345,)"
0.1,"(-2.828461382977459,)"
0.1,"(2.837894471022499,)"
0.1,"(-2.8401409577147345,)"
0.1,"(2.8414594974319987,)"
0.1,"(2.837788349344193,)"
0.1,"(2.833063411035759,)"
0.1,"(2.8300596947005885,)"
0.1,"(2.84361760969739,)"
0.1,"(2.843177193414204,)"
0.1,"(-2.8368256034360497,)"
0.1,"(2.8261189412287493,)"
0.1,"(2.8425389042310627,)"
0.1,"(2.492321084187307,)"
0.1,"(-2.837820558548461,)"
0.1,"(2.838898055959451,)"
0.1,"(2.83461863059264,)"
0.1,"(2.8399710298285954,)"
0.1,"(2.839666009739848,)"
0.1,"(2.838898055959451,)"
0.1,"(2.83461863059264,)"
0.1,"(-2.327396891300049,)"
0.1,"(2.832634684644737,)"
0.1,"(-2.327396891300049,)"
0.1,"(2.839346370480099,)"
0.1,"(2.7046062815831386,)"
0.1,"(-2.81856107260099,)"
0.1,"(-2.841233522409779,)"
0.1,"(-2.8366201234229362,)"
0.1,"(2.634172119852505,)"
0.1,"(2.8020174276561423,)"
0.1,"(2.8020174276561423,)"
0.1,"(2.836009846692632,)"
0.1,"(2.83663675576938,)"
0.1,"(-2.818595536264676,)"
0.1,"(2.839683296957915,)"
0.1,"(2.8343174945359046,)"
0.1,"(-2.8355279359851555,)"
0.1,"(2.8397539463494703,)"
0.1,"(2.839454980287862,)"
0.1,"(2.845567165421776,)"
0.1,"(2.7996529493391593,)"
0.1,"(2.8329986056239176,)"
0.1,"(2.8048642959640033,)"
0.1,"(2.844074959177881,)"
0.1,"(-2.834749798196303,)"
0.1,"(-2.7831994968927436,)"
0.1,"(2.836952638121399,)"
0.1,"(2.8294357228449143,)"
0.1,"(-2.833034686726911,)"
0.1,"(2.832626649264707,)"
0.1,"(2.8353005727572067,)"
0.1,"(2.831674756587464,)"
0.1,"(2.8431159370397046,)"
0.1,"(2.8377860516749367,)"
0.1,"(2.847347147311507,)"
0.1,"(2.847233897292376,)"
0.1,"(2.8452364717170395,)"
0.1,"(-2.820474813882316,)"
0.1,"(2.8363662577957895,)"
0.1,"(2.837441022900116,)"
0.1,"(2.837441022900116,)"
0.1,"(2.8466077898748527,)"
0.1,"(2.8302083752424423,)"
0.1,"(-2.805813851420773,)"
0.1,"(-2.4529194270649097,)"
0.1,"(2.7614905074139293,)"
0.1,"(0.4641642333720993,)"
0.1,"(0.4632641598653984,)"
0.1,"(-0.27805242765139926,)"
0.1,"(0.4641642333720993,)"
0.1,"(0.461966082157047,)"
0.1,"(0.4622611498177948,)"
0.1,"(-0.4335679318686204,)"
0.1,"(-0.4596742587512287,)"
0.1,"(0.4495119465221713,)"
0.1,"(0.45585214570415733,)"
0.1,"(0.4495119465221713,)"
0.1,"(0.46846592692363725,)"
0.1,"(0.3522977912866814,)"
0.1,"(0.4609501457516351,)"
0.1,"(-0.441595859625113,)"
0.1,"(0.28323840240829384,)"
0.1,"(0.45843557431276877,)"
0.1,"(-0.25779705527024616,)"
0.1,"(0.4299377441000806,)"
0.1,"(0.4444149028114653,)"
0.1,"(-0.4538321049346753,)"
0.1,"(0.4532573567350099,)"
0.1,"(0.44666862463894114,)"
0.1,"(0.4299377441000806,)"
0.1,"(0.4586147266345271,)"
0.1,"(-0.46548753940009946,)"
0.1,"(0.4526691526704893,)"
0.1,"(-0.44728738966500586,)"
0.1,"(0.470023016632443,)"
0.1,"(-0.39530935546995605,)"
0.1,"(0.44896162645116094,)"
0.1,"(-0.4511962764299053,)"
0.1,"(-0.4636562839121082,)"
0.1,"(0.4214275522126646,)"
0.1,"(0.4606515607652548,)"
0.1,"(0.4606515607652548,)"
0.1,"(0.43853388755001255,)"
0.1,"(-0.4152152985654319,)"
0.1,"(0.454987581296806,)"
0.1,"(0.4690378986954872,)"
0.1,"(-0.4654464512533456,)"
0.1,"(0.4734845821773667,)"
0.1,"(0.42136964649666575,)"
0.1,"(0.45472502481579335,)"
0.1,"(-0.4539802963017309,)"
0.1,"(0.4691625764288955,)"
0.1,"(0.4641667030053496,)"
0.1,"(0.21740699483574152,)"
0.1,"(-0.4609900119518677,)"
0.1,"(0.4575682283857194,)"
0.1,"(0.47402015349321097,)"
0.1,"(-0.46286693096793946,)"
0.1,"(0.43749804418963156,)"
0.1,"(0.43749804418963156,)"
0.1,"(0.46160604127095883,)"
0.1,"(0.44133353630366423,)"
0.1,"(0.4736007849123289,)"
0.1,"(-0.462816205893193,)"
0.1,"(-0.46230460412793173,)"
0.1,"(0.459191177932391,)"
0.1,"(0.43017607109405454,)"
0.1,"(0.4609754389916133,)"
0.1,"(0.4609754389916133,)"
0.1,"(-0.43280593347127333,)"
0.1,"(0.4451844640259944,)"
0.1,"(0.46878836409841196,)"
0.1,"(0.4621066256934145,)"
0.1,"(0.1920372661362952,)"
0.1,"(0.47080567589367683,)"
0.1,"(0.3529804876946644,)"
0.1,"(-0.45551101727916077,)"
0.1,"(0.44827679560143563,)"
0.1,"(-0.3620503415563881,)"
0.1,"(0.4608923207353292,)"
0.1,"(0.4212746902005621,)"
0.1,"(-0.3620503415563881,)"
0.1,"(0.46273060593123666,)"
0.1,"(-0.4125639338639029,)"
0.1,"(0.348725589332325,)"
0.1,"(0.4374474103326058,)"
0.1,"(0.4496049018189224,)"
0.1,"(0.46945309651921113,)"
0.1,"(-0.4647268096339612,)"
0.1,"(-0.4615531273261147,)"
0.1,"(0.46230982817839106,)"
0.1,"(0.4621178070604208,)"
0.1,"(-0.4740555771364881,)"
0.1,"(0.4555842241120154,)"
0.1,"(0.45142695085291734,)"
0.1,"(0.4681365090035353,)"
0.1,"(0.47004319650545096,)"
0.1,"(-0.38492917183841713,)"
0.1,"(0.45142695085291734,)"
0.1,"(-0.44645685917719674,)"
0.1,"(-0.4549702873562913,)"
0.1,"(-0.4644951431671082,)"
0.1,"(-0.4528421803974543,)"
0.1,"(0.46145165258186027,)"
0.1,"(0.45623465323837137,)"
0.1,"(0.4616468836376323,)"
0.1,"(0.45570250030594883,)"
0.1,"(0.43400109440134366,)"
0.1,"(0.508275278161483,)"
0.1,"(0.5061456634872814,)"
0.1,"(-0.46311723631463253,)"
0.1,"(-0.44231185812150786,)"
0.1,"(-0.44231185812150786,)"
0.1,"(-0.4376375574266008,)"
0.1,"(0.45851868647431493,)"
0.1,"(0.43948747756565226,)"
0.1,"(0.4652518250746725,)"
0.1,"(0.4606035134453553,)"
0.1,"(0.4604743820730587,)"
0.1,"(0.45851868647431493,)"
0.1,"(0.43948747756565226,)"
0.1,"(0.05565346556625622,)"
0.1,"(0.45863764886126207,)"
0.1,"(0.05565346556625622,)"
0.1,"(0.46668560850010826,)"
0.1,"(0.4440941244009151,)"
0.1,"(0.4169584305911448,)"
0.1,"(-0.4428389516383906,)"
0.1,"(-0.4620574430365225,)"
0.1,"(0.46095022448036455,)"
0.1,"(0.46095022448036455,)"
0.1,"(0.38222518651750487,)"
0.1,"(0.3884107823666523,)"
0.1,"(0.38222518651750487,)"
0.1,"(0.4610861279298025,)"
0.1,"(-0.45161901863878334,)"
0.1,"(0.40853129822120365,)"
0.1,"(-0.45871097408942385,)"
0.1,"(0.40811109253297057,)"
0.1,"(0.41007827503696964,)"
0.1,"(0.47165919461131073,)"
0.1,"(0.45924327749377686,)"
0.1,"(-0.43784828762197175,)"
0.1,"(0.2988254089871182,)"
0.1,"(0.43156355443619043,)"
0.1,"(-0.4154719787929726,)"
0.1,"(-0.4154719787929726,)"
0.1,"(-0.463003866290702,)"
